trial,item,correct
amazon_nova-pro-v1:0,id10472,1
amazon_nova-pro-v1:0,id10473,1
amazon_nova-pro-v1:0,id10474,1
amazon_nova-pro-v1:0,id10476,0
amazon_nova-pro-v1:0,id10477,0
amazon_nova-pro-v1:0,id10478,0
amazon_nova-pro-v1:0,id10480,0
amazon_nova-pro-v1:0,id10481,1
amazon_nova-pro-v1:0,id10483,1
amazon_nova-pro-v1:0,id10487,1
amazon_nova-pro-v1:0,id10488,1
amazon_nova-pro-v1:0,id10492,1
amazon_nova-pro-v1:0,id10495,1
amazon_nova-pro-v1:0,id10498,1
amazon_nova-pro-v1:0,id10500,1
amazon_nova-pro-v1:0,id10504,1
amazon_nova-pro-v1:0,id10508,1
amazon_nova-pro-v1:0,id10511,1
amazon_nova-pro-v1:0,id10520,0
amazon_nova-pro-v1:0,id10529,1
amazon_nova-pro-v1:0,id10531,1
amazon_nova-pro-v1:0,id10535,1
amazon_nova-pro-v1:0,id10537,1
amazon_nova-pro-v1:0,id10538,1
amazon_nova-pro-v1:0,id10539,1
amazon_nova-pro-v1:0,id10547,1
amazon_nova-pro-v1:0,id10554,1
amazon_nova-pro-v1:0,id10557,0
amazon_nova-pro-v1:0,id10559,1
amazon_nova-pro-v1:0,id10562,0
amazon_nova-pro-v1:0,id10563,0
amazon_nova-pro-v1:0,id10564,1
amazon_nova-pro-v1:0,id10568,0
amazon_nova-pro-v1:0,id10569,0
amazon_nova-pro-v1:0,id10570,0
amazon_nova-pro-v1:0,id10571,0
amazon_nova-pro-v1:0,id10576,1
amazon_nova-pro-v1:0,id10577,1
amazon_nova-pro-v1:0,id10580,1
amazon_nova-pro-v1:0,id10583,1
amazon_nova-pro-v1:0,id10589,1
amazon_nova-pro-v1:0,id10592,1
amazon_nova-pro-v1:0,id10593,1
amazon_nova-pro-v1:0,id10596,1
amazon_nova-pro-v1:0,id10600,1
amazon_nova-pro-v1:0,id10603,1
amazon_nova-pro-v1:0,id10605,1
amazon_nova-pro-v1:0,id10614,1
amazon_nova-pro-v1:0,id10616,1
amazon_nova-pro-v1:0,id10618,1
amazon_nova-pro-v1:0,id10620,1
amazon_nova-pro-v1:0,id10621,1
amazon_nova-pro-v1:0,id10622,1
amazon_nova-pro-v1:0,id10624,1
amazon_nova-pro-v1:0,id10630,1
amazon_nova-pro-v1:0,id10631,1
amazon_nova-pro-v1:0,id10632,1
amazon_nova-pro-v1:0,id10635,0
amazon_nova-pro-v1:0,id10636,1
amazon_nova-pro-v1:0,id10637,1
amazon_nova-pro-v1:0,id10639,1
amazon_nova-pro-v1:0,id10643,1
amazon_nova-pro-v1:0,id10652,1
amazon_nova-pro-v1:0,id10653,1
amazon_nova-pro-v1:0,id10655,0
amazon_nova-pro-v1:0,id10656,0
amazon_nova-pro-v1:0,id10658,0
amazon_nova-pro-v1:0,id10660,1
amazon_nova-pro-v1:0,id10661,1
amazon_nova-pro-v1:0,id10663,1
amazon_nova-pro-v1:0,id10664,1
amazon_nova-pro-v1:0,id10665,1
amazon_nova-pro-v1:0,id10666,0
amazon_nova-pro-v1:0,id10667,1
amazon_nova-pro-v1:0,id10669,0
amazon_nova-pro-v1:0,id10679,1
amazon_nova-pro-v1:0,id10680,1
amazon_nova-pro-v1:0,id10681,1
amazon_nova-pro-v1:0,id10683,1
amazon_nova-pro-v1:0,id10684,1
amazon_nova-pro-v1:0,id10689,0
amazon_nova-pro-v1:0,id10690,0
amazon_nova-pro-v1:0,id10694,1
amazon_nova-pro-v1:0,id10695,0
amazon_nova-pro-v1:0,id10696,1
amazon_nova-pro-v1:0,id10697,0
amazon_nova-pro-v1:0,id10699,0
amazon_nova-pro-v1:0,id10704,1
amazon_nova-pro-v1:0,id10705,1
amazon_nova-pro-v1:0,id10707,1
amazon_nova-pro-v1:0,id10708,0
amazon_nova-pro-v1:0,id10710,1
amazon_nova-pro-v1:0,id10713,0
amazon_nova-pro-v1:0,id10714,1
amazon_nova-pro-v1:0,id10721,0
amazon_nova-pro-v1:0,id10724,1
amazon_nova-pro-v1:0,id10725,1
amazon_nova-pro-v1:0,id10731,1
amazon_nova-pro-v1:0,id10735,1
amazon_nova-pro-v1:0,id10736,1
amazon_nova-pro-v1:0,id10740,1
amazon_nova-pro-v1:0,id10741,1
amazon_nova-pro-v1:0,id10742,1
amazon_nova-pro-v1:0,id10743,0
amazon_nova-pro-v1:0,id10745,1
amazon_nova-pro-v1:0,id10746,0
amazon_nova-pro-v1:0,id10747,1
amazon_nova-pro-v1:0,id10748,1
amazon_nova-pro-v1:0,id10750,1
amazon_nova-pro-v1:0,id10752,1
amazon_nova-pro-v1:0,id10753,0
amazon_nova-pro-v1:0,id10756,1
amazon_nova-pro-v1:0,id10757,0
amazon_nova-pro-v1:0,id10759,1
amazon_nova-pro-v1:0,id10760,1
amazon_nova-pro-v1:0,id10765,0
amazon_nova-pro-v1:0,id10774,1
amazon_nova-pro-v1:0,id10775,1
amazon_nova-pro-v1:0,id10778,1
amazon_nova-pro-v1:0,id10780,0
amazon_nova-pro-v1:0,id10787,1
amazon_nova-pro-v1:0,id10788,1
amazon_nova-pro-v1:0,id10793,1
amazon_nova-pro-v1:0,id10794,1
amazon_nova-pro-v1:0,id10796,1
amazon_nova-pro-v1:0,id10797,1
amazon_nova-pro-v1:0,id10798,1
amazon_nova-pro-v1:0,id10799,1
amazon_nova-pro-v1:0,id10807,1
amazon_nova-pro-v1:0,id10811,1
amazon_nova-pro-v1:0,id10812,1
amazon_nova-pro-v1:0,id10816,1
amazon_nova-pro-v1:0,id10824,0
amazon_nova-pro-v1:0,id10826,1
amazon_nova-pro-v1:0,id10829,1
amazon_nova-pro-v1:0,id10830,1
amazon_nova-pro-v1:0,id10831,1
amazon_nova-pro-v1:0,id10832,1
amazon_nova-pro-v1:0,id10833,1
amazon_nova-pro-v1:0,id10835,1
amazon_nova-pro-v1:0,id10839,1
amazon_nova-pro-v1:0,id10841,1
amazon_nova-pro-v1:0,id10843,0
amazon_nova-pro-v1:0,id10844,0
amazon_nova-pro-v1:0,id10845,1
amazon_nova-pro-v1:0,id10848,1
amazon_nova-pro-v1:0,id10850,1
amazon_nova-pro-v1:0,id10852,1
amazon_nova-pro-v1:0,id10854,1
amazon_nova-pro-v1:0,id10860,1
amazon_nova-pro-v1:0,id10862,1
amazon_nova-pro-v1:0,id10865,0
amazon_nova-pro-v1:0,id10866,1
amazon_nova-pro-v1:0,id10870,1
amazon_nova-pro-v1:0,id10878,0
amazon_nova-pro-v1:0,id10879,1
amazon_nova-pro-v1:0,id10880,1
amazon_nova-pro-v1:0,id10881,1
amazon_nova-pro-v1:0,id10882,1
amazon_nova-pro-v1:0,id10886,1
amazon_nova-pro-v1:0,id10888,1
amazon_nova-pro-v1:0,id10889,1
amazon_nova-pro-v1:0,id10890,0
amazon_nova-pro-v1:0,id10891,1
amazon_nova-pro-v1:0,id10893,0
amazon_nova-pro-v1:0,id10894,1
amazon_nova-pro-v1:0,id10898,0
amazon_nova-pro-v1:0,id10899,1
amazon_nova-pro-v1:0,id10901,1
amazon_nova-pro-v1:0,id10905,0
amazon_nova-pro-v1:0,id10906,1
amazon_nova-pro-v1:0,id10909,1
amazon_nova-pro-v1:0,id10911,1
amazon_nova-pro-v1:0,id10913,1
amazon_nova-pro-v1:0,id10921,1
amazon_nova-pro-v1:0,id10923,1
amazon_nova-pro-v1:0,id10924,1
amazon_nova-pro-v1:0,id10926,0
amazon_nova-pro-v1:0,id10935,1
amazon_nova-pro-v1:0,id10936,1
amazon_nova-pro-v1:0,id10940,1
amazon_nova-pro-v1:0,id10942,1
amazon_nova-pro-v1:0,id10944,1
amazon_nova-pro-v1:0,id10946,0
amazon_nova-pro-v1:0,id10953,1
amazon_nova-pro-v1:0,id10954,0
amazon_nova-pro-v1:0,id10956,0
amazon_nova-pro-v1:0,id10959,1
amazon_nova-pro-v1:0,id10967,1
amazon_nova-pro-v1:0,id10969,1
amazon_nova-pro-v1:0,id10970,1
amazon_nova-pro-v1:0,id10971,0
amazon_nova-pro-v1:0,id10972,1
amazon_nova-pro-v1:0,id10973,1
amazon_nova-pro-v1:0,id10977,1
amazon_nova-pro-v1:0,id10983,1
amazon_nova-pro-v1:0,id10984,1
amazon_nova-pro-v1:0,id10988,1
amazon_nova-pro-v1:0,id10990,1
amazon_nova-pro-v1:0,id10993,1
amazon_nova-pro-v1:0,id10995,1
amazon_nova-pro-v1:0,id10996,1
amazon_nova-pro-v1:0,id10998,1
amazon_nova-pro-v1:0,id11003,0
amazon_nova-pro-v1:0,id11006,1
amazon_nova-pro-v1:0,id11007,1
amazon_nova-pro-v1:0,id11009,0
amazon_nova-pro-v1:0,id11010,1
amazon_nova-pro-v1:0,id11014,0
amazon_nova-pro-v1:0,id11016,0
amazon_nova-pro-v1:0,id11018,1
amazon_nova-pro-v1:0,id11019,0
amazon_nova-pro-v1:0,id11020,1
amazon_nova-pro-v1:0,id11025,1
amazon_nova-pro-v1:0,id11028,1
amazon_nova-pro-v1:0,id11030,1
amazon_nova-pro-v1:0,id11039,1
amazon_nova-pro-v1:0,id11046,1
amazon_nova-pro-v1:0,id11056,1
amazon_nova-pro-v1:0,id11058,1
amazon_nova-pro-v1:0,id11060,1
amazon_nova-pro-v1:0,id11061,1
amazon_nova-pro-v1:0,id11068,0
amazon_nova-pro-v1:0,id11069,1
amazon_nova-pro-v1:0,id11070,1
amazon_nova-pro-v1:0,id11073,1
amazon_nova-pro-v1:0,id11074,1
amazon_nova-pro-v1:0,id11075,1
amazon_nova-pro-v1:0,id11076,1
amazon_nova-pro-v1:0,id11077,1
amazon_nova-pro-v1:0,id11078,1
amazon_nova-pro-v1:0,id11083,1
amazon_nova-pro-v1:0,id11084,0
amazon_nova-pro-v1:0,id11087,1
amazon_nova-pro-v1:0,id11088,1
amazon_nova-pro-v1:0,id11091,1
amazon_nova-pro-v1:0,id11092,0
amazon_nova-pro-v1:0,id11094,1
amazon_nova-pro-v1:0,id11095,1
amazon_nova-pro-v1:0,id11096,1
amazon_nova-pro-v1:0,id11099,1
amazon_nova-pro-v1:0,id11101,1
amazon_nova-pro-v1:0,id11102,1
amazon_nova-pro-v1:0,id11104,1
amazon_nova-pro-v1:0,id11105,1
amazon_nova-pro-v1:0,id11111,1
amazon_nova-pro-v1:0,id11113,0
amazon_nova-pro-v1:0,id11114,1
amazon_nova-pro-v1:0,id11115,1
amazon_nova-pro-v1:0,id11116,1
amazon_nova-pro-v1:0,id11122,1
amazon_nova-pro-v1:0,id11124,0
amazon_nova-pro-v1:0,id11127,0
amazon_nova-pro-v1:0,id11129,1
amazon_nova-pro-v1:0,id11131,1
amazon_nova-pro-v1:0,id11136,1
amazon_nova-pro-v1:0,id11139,0
amazon_nova-pro-v1:0,id11140,1
amazon_nova-pro-v1:0,id11141,0
amazon_nova-pro-v1:0,id11142,1
amazon_nova-pro-v1:0,id11144,1
amazon_nova-pro-v1:0,id11149,0
amazon_nova-pro-v1:0,id11155,1
amazon_nova-pro-v1:0,id11157,1
amazon_nova-pro-v1:0,id11158,1
amazon_nova-pro-v1:0,id11159,1
amazon_nova-pro-v1:0,id11160,1
amazon_nova-pro-v1:0,id11161,1
amazon_nova-pro-v1:0,id11164,1
amazon_nova-pro-v1:0,id11165,1
amazon_nova-pro-v1:0,id11166,1
amazon_nova-pro-v1:0,id11167,0
amazon_nova-pro-v1:0,id11169,1
amazon_nova-pro-v1:0,id11173,1
amazon_nova-pro-v1:0,id11174,0
amazon_nova-pro-v1:0,id11175,1
amazon_nova-pro-v1:0,id11176,1
amazon_nova-pro-v1:0,id11178,1
amazon_nova-pro-v1:0,id11180,1
amazon_nova-pro-v1:0,id11181,1
amazon_nova-pro-v1:0,id11183,1
amazon_nova-pro-v1:0,id11187,0
amazon_nova-pro-v1:0,id11188,1
amazon_nova-pro-v1:0,id11191,1
amazon_nova-pro-v1:0,id11193,1
amazon_nova-pro-v1:0,id11195,1
amazon_nova-pro-v1:0,id11196,1
amazon_nova-pro-v1:0,id11201,0
amazon_nova-pro-v1:0,id11203,1
amazon_nova-pro-v1:0,id11205,1
amazon_nova-pro-v1:0,id11210,1
amazon_nova-pro-v1:0,id11214,1
amazon_nova-pro-v1:0,id11216,1
amazon_nova-pro-v1:0,id11220,0
amazon_nova-pro-v1:0,id11223,0
amazon_nova-pro-v1:0,id11225,1
amazon_nova-pro-v1:0,id11227,1
amazon_nova-pro-v1:0,id11229,1
amazon_nova-pro-v1:0,id11230,1
amazon_nova-pro-v1:0,id11233,1
amazon_nova-pro-v1:0,id11236,1
amazon_nova-pro-v1:0,id11237,0
amazon_nova-pro-v1:0,id11241,1
amazon_nova-pro-v1:0,id11246,0
amazon_nova-pro-v1:0,id11248,0
amazon_nova-pro-v1:0,id11251,1
amazon_nova-pro-v1:0,id11252,0
amazon_nova-pro-v1:0,id11255,1
amazon_nova-pro-v1:0,id11256,1
amazon_nova-pro-v1:0,id11257,1
amazon_nova-pro-v1:0,id11259,1
amazon_nova-pro-v1:0,id11261,0
amazon_nova-pro-v1:0,id11265,1
amazon_nova-pro-v1:0,id11269,0
amazon_nova-pro-v1:0,id11271,1
amazon_nova-pro-v1:0,id11274,0
amazon_nova-pro-v1:0,id11275,1
amazon_nova-pro-v1:0,id11276,1
amazon_nova-pro-v1:0,id11277,1
amazon_nova-pro-v1:0,id11279,0
amazon_nova-pro-v1:0,id11281,1
amazon_nova-pro-v1:0,id11284,0
amazon_nova-pro-v1:0,id11286,1
amazon_nova-pro-v1:0,id11287,1
amazon_nova-pro-v1:0,id11288,1
amazon_nova-pro-v1:0,id11292,1
amazon_nova-pro-v1:0,id11294,1
amazon_nova-pro-v1:0,id11296,1
amazon_nova-pro-v1:0,id11297,1
amazon_nova-pro-v1:0,id11300,1
amazon_nova-pro-v1:0,id11304,1
amazon_nova-pro-v1:0,id11305,1
amazon_nova-pro-v1:0,id11307,1
amazon_nova-pro-v1:0,id11314,0
amazon_nova-pro-v1:0,id11315,1
amazon_nova-pro-v1:0,id11318,1
amazon_nova-pro-v1:0,id11323,1
amazon_nova-pro-v1:0,id11324,1
amazon_nova-pro-v1:0,id11326,1
amazon_nova-pro-v1:0,id11328,1
amazon_nova-pro-v1:0,id11329,1
amazon_nova-pro-v1:0,id11335,0
amazon_nova-pro-v1:0,id11338,1
amazon_nova-pro-v1:0,id11339,0
amazon_nova-pro-v1:0,id11343,1
amazon_nova-pro-v1:0,id11348,1
amazon_nova-pro-v1:0,id11351,1
amazon_nova-pro-v1:0,id11352,1
amazon_nova-pro-v1:0,id11353,1
amazon_nova-pro-v1:0,id11358,1
amazon_nova-pro-v1:0,id11361,0
amazon_nova-pro-v1:0,id11363,1
amazon_nova-pro-v1:0,id11365,1
amazon_nova-pro-v1:0,id11366,1
amazon_nova-pro-v1:0,id11370,1
amazon_nova-pro-v1:0,id11371,1
amazon_nova-pro-v1:0,id11373,0
amazon_nova-pro-v1:0,id11377,1
amazon_nova-pro-v1:0,id11381,1
amazon_nova-pro-v1:0,id11383,0
amazon_nova-pro-v1:0,id11389,0
amazon_nova-pro-v1:0,id11390,1
amazon_nova-pro-v1:0,id11391,0
amazon_nova-pro-v1:0,id11394,1
amazon_nova-pro-v1:0,id11400,1
amazon_nova-pro-v1:0,id11403,1
amazon_nova-pro-v1:0,id11404,1
amazon_nova-pro-v1:0,id11413,1
amazon_nova-pro-v1:0,id11414,1
amazon_nova-pro-v1:0,id11418,1
amazon_nova-pro-v1:0,id11420,1
amazon_nova-pro-v1:0,id11422,1
amazon_nova-pro-v1:0,id11424,1
amazon_nova-pro-v1:0,id11432,1
amazon_nova-pro-v1:0,id11433,1
amazon_nova-pro-v1:0,id11434,1
amazon_nova-pro-v1:0,id11435,1
amazon_nova-pro-v1:0,id11437,1
amazon_nova-pro-v1:0,id11439,1
amazon_nova-pro-v1:0,id11442,0
amazon_nova-pro-v1:0,id11444,0
amazon_nova-pro-v1:0,id11445,1
amazon_nova-pro-v1:0,id11451,1
amazon_nova-pro-v1:0,id11455,1
amazon_nova-pro-v1:0,id11457,1
amazon_nova-pro-v1:0,id11458,1
amazon_nova-pro-v1:0,id11462,1
amazon_nova-pro-v1:0,id11463,1
amazon_nova-pro-v1:0,id11465,1
amazon_nova-pro-v1:0,id11470,1
amazon_nova-pro-v1:0,id11471,1
amazon_nova-pro-v1:0,id11472,1
amazon_nova-pro-v1:0,id11478,1
amazon_nova-pro-v1:0,id11479,1
amazon_nova-pro-v1:0,id11480,1
amazon_nova-pro-v1:0,id11481,0
amazon_nova-pro-v1:0,id11495,0
amazon_nova-pro-v1:0,id11500,1
amazon_nova-pro-v1:0,id11501,1
amazon_nova-pro-v1:0,id11503,1
amazon_nova-pro-v1:0,id11504,1
amazon_nova-pro-v1:0,id11505,1
amazon_nova-pro-v1:0,id11506,1
amazon_nova-pro-v1:0,id11508,1
amazon_nova-pro-v1:0,id11519,0
amazon_nova-pro-v1:0,id11521,1
amazon_nova-pro-v1:0,id11525,0
amazon_nova-pro-v1:0,id11527,0
amazon_nova-pro-v1:0,id11533,1
amazon_nova-pro-v1:0,id11535,1
amazon_nova-pro-v1:0,id11537,1
amazon_nova-pro-v1:0,id11540,1
amazon_nova-pro-v1:0,id11541,1
amazon_nova-pro-v1:0,id11544,1
amazon_nova-pro-v1:0,id11548,1
amazon_nova-pro-v1:0,id11549,1
amazon_nova-pro-v1:0,id11551,1
amazon_nova-pro-v1:0,id11552,1
amazon_nova-pro-v1:0,id11554,1
amazon_nova-pro-v1:0,id11557,1
amazon_nova-pro-v1:0,id11558,1
amazon_nova-pro-v1:0,id11564,1
amazon_nova-pro-v1:0,id11566,1
amazon_nova-pro-v1:0,id11568,1
amazon_nova-pro-v1:0,id11575,1
amazon_nova-pro-v1:0,id11577,1
amazon_nova-pro-v1:0,id11590,1
amazon_nova-pro-v1:0,id11592,1
amazon_nova-pro-v1:0,id11595,1
amazon_nova-pro-v1:0,id11596,1
amazon_nova-pro-v1:0,id11599,0
amazon_nova-pro-v1:0,id11600,0
amazon_nova-pro-v1:0,id11602,1
amazon_nova-pro-v1:0,id11604,1
amazon_nova-pro-v1:0,id11605,0
amazon_nova-pro-v1:0,id11610,0
amazon_nova-pro-v1:0,id11614,1
amazon_nova-pro-v1:0,id11622,1
amazon_nova-pro-v1:0,id11624,1
amazon_nova-pro-v1:0,id11627,1
amazon_nova-pro-v1:0,id11628,0
amazon_nova-pro-v1:0,id11629,1
amazon_nova-pro-v1:0,id11630,0
amazon_nova-pro-v1:0,id11631,1
amazon_nova-pro-v1:0,id11632,1
amazon_nova-pro-v1:0,id11633,1
amazon_nova-pro-v1:0,id11636,1
amazon_nova-pro-v1:0,id11637,1
amazon_nova-pro-v1:0,id11638,1
amazon_nova-pro-v1:0,id11640,1
amazon_nova-pro-v1:0,id11645,1
amazon_nova-pro-v1:0,id11649,1
amazon_nova-pro-v1:0,id11651,1
amazon_nova-pro-v1:0,id11652,0
amazon_nova-pro-v1:0,id11654,0
amazon_nova-pro-v1:0,id11660,1
amazon_nova-pro-v1:0,id11662,0
amazon_nova-pro-v1:0,id11663,1
amazon_nova-pro-v1:0,id11664,1
amazon_nova-pro-v1:0,id11665,1
amazon_nova-pro-v1:0,id11667,1
amazon_nova-pro-v1:0,id11668,1
amazon_nova-pro-v1:0,id11669,1
amazon_nova-pro-v1:0,id11671,1
amazon_nova-pro-v1:0,id11673,1
amazon_nova-pro-v1:0,id11674,1
amazon_nova-pro-v1:0,id11678,1
amazon_nova-pro-v1:0,id11679,1
amazon_nova-pro-v1:0,id11681,0
amazon_nova-pro-v1:0,id11684,0
amazon_nova-pro-v1:0,id11685,1
amazon_nova-pro-v1:0,id11690,1
amazon_nova-pro-v1:0,id11691,0
amazon_nova-pro-v1:0,id11693,0
amazon_nova-pro-v1:0,id11696,0
amazon_nova-pro-v1:0,id11697,1
amazon_nova-pro-v1:0,id11699,1
amazon_nova-pro-v1:0,id11701,1
amazon_nova-pro-v1:0,id11702,1
amazon_nova-pro-v1:0,id11703,1
amazon_nova-pro-v1:0,id11704,1
amazon_nova-pro-v1:0,id11706,1
amazon_nova-pro-v1:0,id11707,0
amazon_nova-pro-v1:0,id11711,1
amazon_nova-pro-v1:0,id11718,1
amazon_nova-pro-v1:0,id11722,1
amazon_nova-pro-v1:0,id11727,1
amazon_nova-pro-v1:0,id11728,0
amazon_nova-pro-v1:0,id11731,1
amazon_nova-pro-v1:0,id11733,0
amazon_nova-pro-v1:0,id11737,1
amazon_nova-pro-v1:0,id11738,1
amazon_nova-pro-v1:0,id11742,1
amazon_nova-pro-v1:0,id11745,1
amazon_nova-pro-v1:0,id11747,1
amazon_nova-pro-v1:0,id11748,1
amazon_nova-pro-v1:0,id11755,1
amazon_nova-pro-v1:0,id11758,1
amazon_nova-pro-v1:0,id11759,1
amazon_nova-pro-v1:0,id11763,1
amazon_nova-pro-v1:0,id11768,1
amazon_nova-pro-v1:0,id11770,0
amazon_nova-pro-v1:0,id11771,0
amazon_nova-pro-v1:0,id11775,1
amazon_nova-pro-v1:0,id11777,1
amazon_nova-pro-v1:0,id11781,1
amazon_nova-pro-v1:0,id11785,1
amazon_nova-pro-v1:0,id11787,0
amazon_nova-pro-v1:0,id11789,1
amazon_nova-pro-v1:0,id11790,0
amazon_nova-pro-v1:0,id11793,1
amazon_nova-pro-v1:0,id11799,1
amazon_nova-pro-v1:0,id11800,1
amazon_nova-pro-v1:0,id11805,1
amazon_nova-pro-v1:0,id11809,1
amazon_nova-pro-v1:0,id11810,1
amazon_nova-pro-v1:0,id11811,1
amazon_nova-pro-v1:0,id11813,1
amazon_nova-pro-v1:0,id11814,1
amazon_nova-pro-v1:0,id11815,0
amazon_nova-pro-v1:0,id11817,1
amazon_nova-pro-v1:0,id11820,1
amazon_nova-pro-v1:0,id11825,1
amazon_nova-pro-v1:0,id11828,0
amazon_nova-pro-v1:0,id11829,1
amazon_nova-pro-v1:0,id11830,0
amazon_nova-pro-v1:0,id11833,1
amazon_nova-pro-v1:0,id11835,1
amazon_nova-pro-v1:0,id11840,1
amazon_nova-pro-v1:0,id11843,1
amazon_nova-pro-v1:0,id11844,1
amazon_nova-pro-v1:0,id11847,1
amazon_nova-pro-v1:0,id11848,1
amazon_nova-pro-v1:0,id11852,1
amazon_nova-pro-v1:0,id11853,1
amazon_nova-pro-v1:0,id11855,1
amazon_nova-pro-v1:0,id11858,1
amazon_nova-pro-v1:0,id11859,1
amazon_nova-pro-v1:0,id11864,1
amazon_nova-pro-v1:0,id11869,1
amazon_nova-pro-v1:0,id11872,1
amazon_nova-pro-v1:0,id11875,1
amazon_nova-pro-v1:0,id11876,0
amazon_nova-pro-v1:0,id11878,1
amazon_nova-pro-v1:0,id11880,1
amazon_nova-pro-v1:0,id11882,1
amazon_nova-pro-v1:0,id11886,1
amazon_nova-pro-v1:0,id11887,1
amazon_nova-pro-v1:0,id11891,1
amazon_nova-pro-v1:0,id11892,1
