trial,item,correct
AlephAlpha_luminous-base,id23,0
AlephAlpha_luminous-base,id24,0
AlephAlpha_luminous-base,id25,0
AlephAlpha_luminous-base,id26,0
AlephAlpha_luminous-base,id27,0
AlephAlpha_luminous-base,id28,0
AlephAlpha_luminous-base,id29,0
AlephAlpha_luminous-base,id30,0
AlephAlpha_luminous-base,id31,0
AlephAlpha_luminous-base,id32,0
AlephAlpha_luminous-base,id33,0
AlephAlpha_luminous-base,id34,1
AlephAlpha_luminous-base,id35,1
AlephAlpha_luminous-base,id36,0
AlephAlpha_luminous-base,id37,1
AlephAlpha_luminous-base,id38,0
AlephAlpha_luminous-base,id39,0
AlephAlpha_luminous-base,id40,0
AlephAlpha_luminous-base,id41,0
AlephAlpha_luminous-base,id42,0
AlephAlpha_luminous-base,id43,0
AlephAlpha_luminous-base,id44,0
AlephAlpha_luminous-base,id45,0
AlephAlpha_luminous-base,id46,0
AlephAlpha_luminous-base,id47,0
AlephAlpha_luminous-base,id48,0
AlephAlpha_luminous-base,id49,0
AlephAlpha_luminous-base,id50,1
AlephAlpha_luminous-base,id51,1
AlephAlpha_luminous-base,id52,1
AlephAlpha_luminous-base,id53,0
AlephAlpha_luminous-base,id54,0
AlephAlpha_luminous-base,id55,0
AlephAlpha_luminous-base,id56,0
AlephAlpha_luminous-base,id57,1
AlephAlpha_luminous-base,id58,0
AlephAlpha_luminous-base,id59,1
AlephAlpha_luminous-base,id60,0
AlephAlpha_luminous-base,id61,1
AlephAlpha_luminous-base,id62,0
AlephAlpha_luminous-base,id63,0
AlephAlpha_luminous-base,id64,0
AlephAlpha_luminous-base,id65,0
AlephAlpha_luminous-base,id66,1
AlephAlpha_luminous-base,id67,0
AlephAlpha_luminous-base,id68,0
AlephAlpha_luminous-base,id69,0
AlephAlpha_luminous-base,id70,0
AlephAlpha_luminous-base,id71,0
AlephAlpha_luminous-base,id72,0
AlephAlpha_luminous-base,id73,0
AlephAlpha_luminous-base,id74,1
AlephAlpha_luminous-base,id75,1
AlephAlpha_luminous-base,id76,0
AlephAlpha_luminous-base,id77,1
AlephAlpha_luminous-base,id78,1
AlephAlpha_luminous-base,id79,0
AlephAlpha_luminous-base,id80,1
AlephAlpha_luminous-base,id81,0
AlephAlpha_luminous-base,id82,0
AlephAlpha_luminous-base,id83,0
AlephAlpha_luminous-base,id84,0
AlephAlpha_luminous-base,id85,0
AlephAlpha_luminous-base,id86,0
AlephAlpha_luminous-base,id87,1
AlephAlpha_luminous-base,id88,0
AlephAlpha_luminous-base,id89,0
AlephAlpha_luminous-base,id90,1
AlephAlpha_luminous-base,id91,0
AlephAlpha_luminous-base,id92,0
AlephAlpha_luminous-base,id93,0
AlephAlpha_luminous-base,id94,0
AlephAlpha_luminous-base,id95,0
AlephAlpha_luminous-base,id96,0
AlephAlpha_luminous-base,id97,0
AlephAlpha_luminous-base,id98,0
AlephAlpha_luminous-base,id99,0
AlephAlpha_luminous-base,id100,0
AlephAlpha_luminous-base,id101,0
AlephAlpha_luminous-base,id102,1
AlephAlpha_luminous-base,id103,1
AlephAlpha_luminous-base,id104,0
AlephAlpha_luminous-base,id105,0
AlephAlpha_luminous-base,id106,1
AlephAlpha_luminous-base,id107,1
AlephAlpha_luminous-base,id108,1
AlephAlpha_luminous-base,id109,0
AlephAlpha_luminous-base,id110,1
AlephAlpha_luminous-base,id111,0
AlephAlpha_luminous-base,id112,0
AlephAlpha_luminous-extended,id5,0
AlephAlpha_luminous-extended,id6,1
AlephAlpha_luminous-extended,id7,0
AlephAlpha_luminous-extended,id8,1
AlephAlpha_luminous-extended,id9,1
AlephAlpha_luminous-extended,id10,1
AlephAlpha_luminous-extended,id11,1
AlephAlpha_luminous-extended,id12,0
AlephAlpha_luminous-extended,id13,0
AlephAlpha_luminous-extended,id14,0
AlephAlpha_luminous-extended,id15,0
AlephAlpha_luminous-extended,id16,1
AlephAlpha_luminous-extended,id17,1
AlephAlpha_luminous-extended,id18,0
AlephAlpha_luminous-extended,id19,0
AlephAlpha_luminous-extended,id20,0
AlephAlpha_luminous-extended,id21,0
AlephAlpha_luminous-extended,id22,0
AlephAlpha_luminous-extended,id23,0
AlephAlpha_luminous-extended,id24,0
AlephAlpha_luminous-extended,id25,0
AlephAlpha_luminous-extended,id26,0
AlephAlpha_luminous-extended,id27,0
AlephAlpha_luminous-extended,id28,0
AlephAlpha_luminous-extended,id29,0
AlephAlpha_luminous-extended,id30,1
AlephAlpha_luminous-extended,id31,0
AlephAlpha_luminous-extended,id32,0
AlephAlpha_luminous-extended,id33,0
AlephAlpha_luminous-extended,id34,0
AlephAlpha_luminous-extended,id35,0
AlephAlpha_luminous-extended,id36,1
AlephAlpha_luminous-extended,id37,1
AlephAlpha_luminous-extended,id38,0
AlephAlpha_luminous-extended,id39,0
AlephAlpha_luminous-extended,id40,0
AlephAlpha_luminous-extended,id41,1
AlephAlpha_luminous-extended,id42,0
AlephAlpha_luminous-extended,id43,0
AlephAlpha_luminous-extended,id44,0
AlephAlpha_luminous-extended,id45,0
AlephAlpha_luminous-extended,id46,0
AlephAlpha_luminous-extended,id47,1
AlephAlpha_luminous-extended,id48,0
AlephAlpha_luminous-extended,id49,0
AlephAlpha_luminous-extended,id50,0
AlephAlpha_luminous-extended,id51,0
AlephAlpha_luminous-extended,id52,0
AlephAlpha_luminous-extended,id53,0
AlephAlpha_luminous-extended,id54,1
AlephAlpha_luminous-extended,id55,0
AlephAlpha_luminous-extended,id56,1
AlephAlpha_luminous-extended,id57,1
AlephAlpha_luminous-extended,id58,0
AlephAlpha_luminous-extended,id59,0
AlephAlpha_luminous-extended,id60,0
AlephAlpha_luminous-extended,id61,1
AlephAlpha_luminous-extended,id62,0
AlephAlpha_luminous-extended,id63,0
AlephAlpha_luminous-extended,id64,1
AlephAlpha_luminous-extended,id65,0
AlephAlpha_luminous-extended,id66,1
AlephAlpha_luminous-extended,id67,0
AlephAlpha_luminous-extended,id68,1
AlephAlpha_luminous-extended,id69,1
AlephAlpha_luminous-extended,id70,0
AlephAlpha_luminous-extended,id71,0
AlephAlpha_luminous-extended,id72,0
AlephAlpha_luminous-extended,id73,0
AlephAlpha_luminous-extended,id74,0
AlephAlpha_luminous-extended,id75,1
AlephAlpha_luminous-extended,id76,0
AlephAlpha_luminous-extended,id77,0
AlephAlpha_luminous-extended,id78,0
AlephAlpha_luminous-extended,id79,1
AlephAlpha_luminous-extended,id80,1
AlephAlpha_luminous-extended,id81,0
AlephAlpha_luminous-extended,id82,0
AlephAlpha_luminous-extended,id83,0
AlephAlpha_luminous-extended,id84,0
AlephAlpha_luminous-extended,id85,1
AlephAlpha_luminous-extended,id86,0
AlephAlpha_luminous-extended,id87,1
AlephAlpha_luminous-extended,id88,1
AlephAlpha_luminous-extended,id89,0
AlephAlpha_luminous-extended,id90,0
AlephAlpha_luminous-extended,id91,0
AlephAlpha_luminous-extended,id92,0
AlephAlpha_luminous-extended,id93,0
AlephAlpha_luminous-extended,id94,1
AlephAlpha_luminous-extended,id95,0
AlephAlpha_luminous-extended,id96,1
AlephAlpha_luminous-extended,id97,0
AlephAlpha_luminous-extended,id98,0
AlephAlpha_luminous-extended,id99,0
AlephAlpha_luminous-extended,id100,0
AlephAlpha_luminous-extended,id101,0
AlephAlpha_luminous-extended,id102,1
AlephAlpha_luminous-extended,id103,1
AlephAlpha_luminous-extended,id104,0
AlephAlpha_luminous-extended,id105,0
AlephAlpha_luminous-extended,id106,0
AlephAlpha_luminous-extended,id107,0
AlephAlpha_luminous-extended,id108,0
AlephAlpha_luminous-extended,id109,0
AlephAlpha_luminous-extended,id110,0
AlephAlpha_luminous-extended,id111,0
AlephAlpha_luminous-extended,id112,0
AlephAlpha_luminous-supreme,id5,0
AlephAlpha_luminous-supreme,id6,0
AlephAlpha_luminous-supreme,id7,0
AlephAlpha_luminous-supreme,id8,0
AlephAlpha_luminous-supreme,id9,1
AlephAlpha_luminous-supreme,id10,0
AlephAlpha_luminous-supreme,id11,1
AlephAlpha_luminous-supreme,id12,0
AlephAlpha_luminous-supreme,id13,0
AlephAlpha_luminous-supreme,id14,1
AlephAlpha_luminous-supreme,id15,0
AlephAlpha_luminous-supreme,id16,0
AlephAlpha_luminous-supreme,id17,0
AlephAlpha_luminous-supreme,id18,0
AlephAlpha_luminous-supreme,id19,0
AlephAlpha_luminous-supreme,id20,0
AlephAlpha_luminous-supreme,id21,0
AlephAlpha_luminous-supreme,id22,0
AlephAlpha_luminous-supreme,id23,0
AlephAlpha_luminous-supreme,id24,0
AlephAlpha_luminous-supreme,id25,0
AlephAlpha_luminous-supreme,id26,0
AlephAlpha_luminous-supreme,id27,1
AlephAlpha_luminous-supreme,id28,0
AlephAlpha_luminous-supreme,id29,0
AlephAlpha_luminous-supreme,id30,0
AlephAlpha_luminous-supreme,id31,0
AlephAlpha_luminous-supreme,id32,1
AlephAlpha_luminous-supreme,id33,0
AlephAlpha_luminous-supreme,id34,1
AlephAlpha_luminous-supreme,id35,0
AlephAlpha_luminous-supreme,id36,0
AlephAlpha_luminous-supreme,id37,0
AlephAlpha_luminous-supreme,id38,0
AlephAlpha_luminous-supreme,id39,1
AlephAlpha_luminous-supreme,id40,0
AlephAlpha_luminous-supreme,id41,0
AlephAlpha_luminous-supreme,id42,0
AlephAlpha_luminous-supreme,id43,0
AlephAlpha_luminous-supreme,id44,0
AlephAlpha_luminous-supreme,id45,0
AlephAlpha_luminous-supreme,id46,0
AlephAlpha_luminous-supreme,id47,0
AlephAlpha_luminous-supreme,id48,0
AlephAlpha_luminous-supreme,id49,0
AlephAlpha_luminous-supreme,id50,1
AlephAlpha_luminous-supreme,id51,0
AlephAlpha_luminous-supreme,id52,0
AlephAlpha_luminous-supreme,id53,0
AlephAlpha_luminous-supreme,id54,0
AlephAlpha_luminous-supreme,id55,0
AlephAlpha_luminous-supreme,id56,0
AlephAlpha_luminous-supreme,id57,1
AlephAlpha_luminous-supreme,id58,0
AlephAlpha_luminous-supreme,id59,0
AlephAlpha_luminous-supreme,id60,0
AlephAlpha_luminous-supreme,id61,0
AlephAlpha_luminous-supreme,id62,0
AlephAlpha_luminous-supreme,id63,0
AlephAlpha_luminous-supreme,id64,0
AlephAlpha_luminous-supreme,id65,0
AlephAlpha_luminous-supreme,id66,0
AlephAlpha_luminous-supreme,id67,1
AlephAlpha_luminous-supreme,id68,1
AlephAlpha_luminous-supreme,id69,0
AlephAlpha_luminous-supreme,id70,1
AlephAlpha_luminous-supreme,id71,0
AlephAlpha_luminous-supreme,id72,0
AlephAlpha_luminous-supreme,id73,0
AlephAlpha_luminous-supreme,id74,0
AlephAlpha_luminous-supreme,id75,0
AlephAlpha_luminous-supreme,id76,0
AlephAlpha_luminous-supreme,id77,0
AlephAlpha_luminous-supreme,id78,1
AlephAlpha_luminous-supreme,id79,0
AlephAlpha_luminous-supreme,id80,0
AlephAlpha_luminous-supreme,id81,0
AlephAlpha_luminous-supreme,id82,0
AlephAlpha_luminous-supreme,id83,0
AlephAlpha_luminous-supreme,id84,0
AlephAlpha_luminous-supreme,id85,0
AlephAlpha_luminous-supreme,id86,1
AlephAlpha_luminous-supreme,id87,1
AlephAlpha_luminous-supreme,id88,1
AlephAlpha_luminous-supreme,id89,0
AlephAlpha_luminous-supreme,id90,0
AlephAlpha_luminous-supreme,id91,0
AlephAlpha_luminous-supreme,id92,0
AlephAlpha_luminous-supreme,id93,0
AlephAlpha_luminous-supreme,id94,1
AlephAlpha_luminous-supreme,id95,0
AlephAlpha_luminous-supreme,id96,0
AlephAlpha_luminous-supreme,id97,0
AlephAlpha_luminous-supreme,id98,0
AlephAlpha_luminous-supreme,id99,0
AlephAlpha_luminous-supreme,id100,1
AlephAlpha_luminous-supreme,id101,0
AlephAlpha_luminous-supreme,id102,0
AlephAlpha_luminous-supreme,id103,0
AlephAlpha_luminous-supreme,id104,0
AlephAlpha_luminous-supreme,id105,0
AlephAlpha_luminous-supreme,id106,0
AlephAlpha_luminous-supreme,id107,0
AlephAlpha_luminous-supreme,id108,0
AlephAlpha_luminous-supreme,id109,1
AlephAlpha_luminous-supreme,id110,1
AlephAlpha_luminous-supreme,id111,0
AlephAlpha_luminous-supreme,id112,0
ai21_j2-grande,id5,0
ai21_j2-grande,id6,0
ai21_j2-grande,id7,0
ai21_j2-grande,id8,0
ai21_j2-grande,id9,0
ai21_j2-grande,id10,0
ai21_j2-grande,id11,0
ai21_j2-grande,id12,1
ai21_j2-grande,id13,0
ai21_j2-grande,id14,1
ai21_j2-grande,id15,0
ai21_j2-grande,id16,0
ai21_j2-grande,id17,0
ai21_j2-grande,id18,0
ai21_j2-grande,id19,1
ai21_j2-grande,id20,1
ai21_j2-grande,id21,0
ai21_j2-grande,id22,0
ai21_j2-grande,id23,0
ai21_j2-grande,id24,1
ai21_j2-grande,id25,0
ai21_j2-grande,id26,0
ai21_j2-grande,id27,0
ai21_j2-grande,id28,0
ai21_j2-grande,id29,1
ai21_j2-grande,id30,1
ai21_j2-grande,id31,0
ai21_j2-grande,id32,1
ai21_j2-grande,id33,1
ai21_j2-grande,id34,0
ai21_j2-grande,id35,1
ai21_j2-grande,id36,1
ai21_j2-grande,id37,1
ai21_j2-grande,id38,0
ai21_j2-grande,id39,1
ai21_j2-grande,id40,0
ai21_j2-grande,id41,1
ai21_j2-grande,id42,0
ai21_j2-grande,id43,0
ai21_j2-grande,id44,0
ai21_j2-grande,id45,0
ai21_j2-grande,id46,1
ai21_j2-grande,id47,1
ai21_j2-grande,id48,1
ai21_j2-grande,id49,1
ai21_j2-grande,id50,0
ai21_j2-grande,id51,0
ai21_j2-grande,id52,0
ai21_j2-grande,id53,1
ai21_j2-grande,id54,0
ai21_j2-grande,id55,0
ai21_j2-grande,id56,0
ai21_j2-grande,id57,0
ai21_j2-grande,id58,0
ai21_j2-grande,id59,0
ai21_j2-grande,id60,1
ai21_j2-grande,id61,1
ai21_j2-grande,id62,0
ai21_j2-grande,id63,0
ai21_j2-grande,id64,1
ai21_j2-grande,id65,0
ai21_j2-grande,id66,1
ai21_j2-grande,id67,0
ai21_j2-grande,id68,1
ai21_j2-grande,id69,1
ai21_j2-grande,id70,1
ai21_j2-grande,id71,0
ai21_j2-grande,id72,0
ai21_j2-grande,id73,0
ai21_j2-grande,id74,0
ai21_j2-grande,id75,0
ai21_j2-grande,id76,1
ai21_j2-grande,id77,1
ai21_j2-grande,id78,0
ai21_j2-grande,id79,0
ai21_j2-grande,id80,0
ai21_j2-grande,id81,1
ai21_j2-grande,id82,0
ai21_j2-grande,id83,0
ai21_j2-grande,id84,1
ai21_j2-grande,id85,0
ai21_j2-grande,id86,0
ai21_j2-grande,id87,1
ai21_j2-grande,id88,0
ai21_j2-grande,id89,1
ai21_j2-grande,id90,0
ai21_j2-grande,id91,0
ai21_j2-grande,id92,1
ai21_j2-grande,id93,0
ai21_j2-grande,id94,0
ai21_j2-grande,id95,0
ai21_j2-grande,id96,1
ai21_j2-grande,id97,1
ai21_j2-grande,id98,0
ai21_j2-grande,id99,0
ai21_j2-grande,id100,0
ai21_j2-grande,id101,1
ai21_j2-grande,id102,0
ai21_j2-grande,id103,0
ai21_j2-grande,id104,0
ai21_j2-grande,id105,0
ai21_j2-grande,id106,1
ai21_j2-grande,id107,0
ai21_j2-grande,id108,0
ai21_j2-grande,id109,0
ai21_j2-grande,id110,0
ai21_j2-grande,id111,0
ai21_j2-grande,id112,1
ai21_j2-jumbo,id5,0
ai21_j2-jumbo,id6,0
ai21_j2-jumbo,id7,0
ai21_j2-jumbo,id8,0
ai21_j2-jumbo,id9,0
ai21_j2-jumbo,id10,0
ai21_j2-jumbo,id11,0
ai21_j2-jumbo,id12,1
ai21_j2-jumbo,id13,0
ai21_j2-jumbo,id14,1
ai21_j2-jumbo,id15,0
ai21_j2-jumbo,id16,0
ai21_j2-jumbo,id17,0
ai21_j2-jumbo,id18,0
ai21_j2-jumbo,id19,1
ai21_j2-jumbo,id20,1
ai21_j2-jumbo,id21,0
ai21_j2-jumbo,id22,0
ai21_j2-jumbo,id23,0
ai21_j2-jumbo,id24,0
ai21_j2-jumbo,id25,0
ai21_j2-jumbo,id26,0
ai21_j2-jumbo,id27,0
ai21_j2-jumbo,id28,0
ai21_j2-jumbo,id29,1
ai21_j2-jumbo,id30,0
ai21_j2-jumbo,id31,0
ai21_j2-jumbo,id32,0
