trial,item,correct
amazon_nova-lite-v1:0,id25,0
amazon_nova-lite-v1:0,id26,0
amazon_nova-lite-v1:0,id27,0
amazon_nova-lite-v1:0,id28,0
amazon_nova-lite-v1:0,id29,1
amazon_nova-lite-v1:0,id30,0
amazon_nova-lite-v1:0,id31,0
amazon_nova-lite-v1:0,id32,1
amazon_nova-lite-v1:0,id33,1
amazon_nova-lite-v1:0,id34,0
amazon_nova-lite-v1:0,id35,0
amazon_nova-lite-v1:0,id36,0
amazon_nova-lite-v1:0,id37,1
amazon_nova-lite-v1:0,id38,0
amazon_nova-lite-v1:0,id39,0
amazon_nova-lite-v1:0,id40,0
amazon_nova-lite-v1:0,id41,1
amazon_nova-lite-v1:0,id42,1
amazon_nova-lite-v1:0,id43,1
amazon_nova-lite-v1:0,id44,1
amazon_nova-lite-v1:0,id45,1
amazon_nova-lite-v1:0,id46,1
amazon_nova-lite-v1:0,id47,1
amazon_nova-lite-v1:0,id48,0
amazon_nova-lite-v1:0,id49,1
amazon_nova-lite-v1:0,id50,1
amazon_nova-lite-v1:0,id51,1
amazon_nova-lite-v1:0,id52,1
amazon_nova-lite-v1:0,id53,0
amazon_nova-lite-v1:0,id54,0
amazon_nova-lite-v1:0,id55,1
amazon_nova-lite-v1:0,id56,1
amazon_nova-lite-v1:0,id57,0
amazon_nova-lite-v1:0,id58,0
amazon_nova-lite-v1:0,id59,1
amazon_nova-lite-v1:0,id60,0
amazon_nova-lite-v1:0,id61,1
amazon_nova-lite-v1:0,id62,1
amazon_nova-lite-v1:0,id63,1
amazon_nova-lite-v1:0,id64,0
amazon_nova-lite-v1:0,id65,0
amazon_nova-lite-v1:0,id66,1
amazon_nova-lite-v1:0,id67,0
amazon_nova-lite-v1:0,id68,1
amazon_nova-lite-v1:0,id69,1
amazon_nova-lite-v1:0,id70,0
amazon_nova-lite-v1:0,id71,0
amazon_nova-lite-v1:0,id72,1
amazon_nova-lite-v1:0,id73,1
amazon_nova-lite-v1:0,id74,0
amazon_nova-lite-v1:0,id75,0
amazon_nova-lite-v1:0,id76,1
amazon_nova-lite-v1:0,id77,1
amazon_nova-lite-v1:0,id78,1
amazon_nova-lite-v1:0,id79,1
amazon_nova-lite-v1:0,id80,0
amazon_nova-lite-v1:0,id81,1
amazon_nova-lite-v1:0,id82,0
amazon_nova-lite-v1:0,id83,1
amazon_nova-lite-v1:0,id84,1
amazon_nova-lite-v1:0,id85,0
amazon_nova-lite-v1:0,id86,1
amazon_nova-lite-v1:0,id87,1
amazon_nova-lite-v1:0,id88,0
amazon_nova-lite-v1:0,id89,1
amazon_nova-lite-v1:0,id90,1
amazon_nova-lite-v1:0,id91,1
amazon_nova-lite-v1:0,id92,1
amazon_nova-lite-v1:0,id93,0
amazon_nova-lite-v1:0,id94,1
amazon_nova-lite-v1:0,id95,0
amazon_nova-lite-v1:0,id96,0
amazon_nova-lite-v1:0,id97,1
amazon_nova-lite-v1:0,id98,0
amazon_nova-lite-v1:0,id99,0
amazon_nova-lite-v1:0,id100,1
amazon_nova-lite-v1:0,id101,0
amazon_nova-lite-v1:0,id102,1
amazon_nova-lite-v1:0,id103,1
amazon_nova-lite-v1:0,id104,1
amazon_nova-lite-v1:0,id105,0
amazon_nova-lite-v1:0,id106,1
amazon_nova-lite-v1:0,id107,1
amazon_nova-lite-v1:0,id108,1
amazon_nova-lite-v1:0,id109,1
amazon_nova-lite-v1:0,id110,0
amazon_nova-lite-v1:0,id111,0
amazon_nova-lite-v1:0,id112,0
amazon_nova-micro-v1:0,id5,1
amazon_nova-micro-v1:0,id6,0
amazon_nova-micro-v1:0,id7,1
amazon_nova-micro-v1:0,id8,0
amazon_nova-micro-v1:0,id9,0
amazon_nova-micro-v1:0,id10,1
amazon_nova-micro-v1:0,id11,0
amazon_nova-micro-v1:0,id12,1
amazon_nova-micro-v1:0,id13,1
amazon_nova-micro-v1:0,id14,1
amazon_nova-micro-v1:0,id15,0
amazon_nova-micro-v1:0,id16,1
amazon_nova-micro-v1:0,id17,1
amazon_nova-micro-v1:0,id18,1
amazon_nova-micro-v1:0,id19,1
amazon_nova-micro-v1:0,id20,1
amazon_nova-micro-v1:0,id21,0
amazon_nova-micro-v1:0,id22,0
amazon_nova-micro-v1:0,id23,0
amazon_nova-micro-v1:0,id24,1
amazon_nova-micro-v1:0,id25,0
amazon_nova-micro-v1:0,id26,0
amazon_nova-micro-v1:0,id27,0
amazon_nova-micro-v1:0,id28,0
amazon_nova-micro-v1:0,id29,1
amazon_nova-micro-v1:0,id30,0
amazon_nova-micro-v1:0,id31,0
amazon_nova-micro-v1:0,id32,1
amazon_nova-micro-v1:0,id33,1
amazon_nova-micro-v1:0,id34,0
amazon_nova-micro-v1:0,id35,1
amazon_nova-micro-v1:0,id36,1
amazon_nova-micro-v1:0,id37,1
amazon_nova-micro-v1:0,id38,0
amazon_nova-micro-v1:0,id39,0
amazon_nova-micro-v1:0,id40,0
amazon_nova-micro-v1:0,id41,1
amazon_nova-micro-v1:0,id42,1
amazon_nova-micro-v1:0,id43,1
amazon_nova-micro-v1:0,id44,0
amazon_nova-micro-v1:0,id45,1
amazon_nova-micro-v1:0,id46,1
amazon_nova-micro-v1:0,id47,0
amazon_nova-micro-v1:0,id48,0
amazon_nova-micro-v1:0,id49,1
amazon_nova-micro-v1:0,id50,1
amazon_nova-micro-v1:0,id51,0
amazon_nova-micro-v1:0,id52,1
amazon_nova-micro-v1:0,id53,0
amazon_nova-micro-v1:0,id54,0
amazon_nova-micro-v1:0,id55,1
amazon_nova-micro-v1:0,id56,0
amazon_nova-micro-v1:0,id57,0
amazon_nova-micro-v1:0,id58,0
amazon_nova-micro-v1:0,id59,1
amazon_nova-micro-v1:0,id60,1
amazon_nova-micro-v1:0,id61,1
amazon_nova-micro-v1:0,id62,1
amazon_nova-micro-v1:0,id63,0
amazon_nova-micro-v1:0,id64,1
amazon_nova-micro-v1:0,id65,1
amazon_nova-micro-v1:0,id66,1
amazon_nova-micro-v1:0,id67,0
amazon_nova-micro-v1:0,id68,1
amazon_nova-micro-v1:0,id69,1
amazon_nova-micro-v1:0,id70,0
amazon_nova-micro-v1:0,id71,0
amazon_nova-micro-v1:0,id72,1
amazon_nova-micro-v1:0,id73,0
amazon_nova-micro-v1:0,id74,0
amazon_nova-micro-v1:0,id75,1
amazon_nova-micro-v1:0,id76,1
amazon_nova-micro-v1:0,id77,1
amazon_nova-micro-v1:0,id78,0
amazon_nova-micro-v1:0,id79,1
amazon_nova-micro-v1:0,id80,0
amazon_nova-micro-v1:0,id81,1
amazon_nova-micro-v1:0,id82,0
amazon_nova-micro-v1:0,id83,1
amazon_nova-micro-v1:0,id84,1
amazon_nova-micro-v1:0,id85,0
amazon_nova-micro-v1:0,id86,1
amazon_nova-micro-v1:0,id87,1
amazon_nova-micro-v1:0,id88,0
amazon_nova-micro-v1:0,id89,1
amazon_nova-micro-v1:0,id90,1
amazon_nova-micro-v1:0,id91,1
amazon_nova-micro-v1:0,id92,1
amazon_nova-micro-v1:0,id93,0
amazon_nova-micro-v1:0,id94,1
amazon_nova-micro-v1:0,id95,0
amazon_nova-micro-v1:0,id96,0
amazon_nova-micro-v1:0,id97,1
amazon_nova-micro-v1:0,id98,0
amazon_nova-micro-v1:0,id99,0
amazon_nova-micro-v1:0,id100,1
amazon_nova-micro-v1:0,id101,0
amazon_nova-micro-v1:0,id102,1
amazon_nova-micro-v1:0,id103,0
amazon_nova-micro-v1:0,id104,1
amazon_nova-micro-v1:0,id105,0
amazon_nova-micro-v1:0,id106,1
amazon_nova-micro-v1:0,id107,0
amazon_nova-micro-v1:0,id108,0
amazon_nova-micro-v1:0,id109,1
amazon_nova-micro-v1:0,id110,0
amazon_nova-micro-v1:0,id111,1
amazon_nova-micro-v1:0,id112,0
amazon_nova-pro-v1:0,id5,1
amazon_nova-pro-v1:0,id6,0
amazon_nova-pro-v1:0,id7,1
amazon_nova-pro-v1:0,id8,0
amazon_nova-pro-v1:0,id9,0
amazon_nova-pro-v1:0,id10,1
amazon_nova-pro-v1:0,id11,0
amazon_nova-pro-v1:0,id12,1
amazon_nova-pro-v1:0,id13,1
amazon_nova-pro-v1:0,id14,1
amazon_nova-pro-v1:0,id15,1
amazon_nova-pro-v1:0,id16,1
amazon_nova-pro-v1:0,id17,1
amazon_nova-pro-v1:0,id18,1
amazon_nova-pro-v1:0,id19,1
amazon_nova-pro-v1:0,id20,1
amazon_nova-pro-v1:0,id21,0
amazon_nova-pro-v1:0,id22,0
amazon_nova-pro-v1:0,id23,1
amazon_nova-pro-v1:0,id24,0
amazon_nova-pro-v1:0,id25,1
amazon_nova-pro-v1:0,id26,0
amazon_nova-pro-v1:0,id27,0
amazon_nova-pro-v1:0,id28,0
amazon_nova-pro-v1:0,id29,1
amazon_nova-pro-v1:0,id30,1
amazon_nova-pro-v1:0,id31,0
amazon_nova-pro-v1:0,id32,1
amazon_nova-pro-v1:0,id33,1
amazon_nova-pro-v1:0,id34,0
amazon_nova-pro-v1:0,id35,1
amazon_nova-pro-v1:0,id36,0
amazon_nova-pro-v1:0,id37,1
amazon_nova-pro-v1:0,id38,0
amazon_nova-pro-v1:0,id39,0
amazon_nova-pro-v1:0,id40,1
amazon_nova-pro-v1:0,id41,1
amazon_nova-pro-v1:0,id42,0
amazon_nova-pro-v1:0,id43,1
amazon_nova-pro-v1:0,id44,1
amazon_nova-pro-v1:0,id45,1
amazon_nova-pro-v1:0,id46,1
amazon_nova-pro-v1:0,id47,1
amazon_nova-pro-v1:0,id48,0
amazon_nova-pro-v1:0,id49,1
amazon_nova-pro-v1:0,id50,0
amazon_nova-pro-v1:0,id51,1
amazon_nova-pro-v1:0,id52,0
amazon_nova-pro-v1:0,id53,1
amazon_nova-pro-v1:0,id54,0
amazon_nova-pro-v1:0,id55,1
amazon_nova-pro-v1:0,id56,0
amazon_nova-pro-v1:0,id57,0
amazon_nova-pro-v1:0,id58,0
amazon_nova-pro-v1:0,id59,1
amazon_nova-pro-v1:0,id60,1
amazon_nova-pro-v1:0,id61,1
amazon_nova-pro-v1:0,id62,1
amazon_nova-pro-v1:0,id63,1
amazon_nova-pro-v1:0,id64,1
amazon_nova-pro-v1:0,id65,0
amazon_nova-pro-v1:0,id66,1
amazon_nova-pro-v1:0,id67,0
amazon_nova-pro-v1:0,id68,1
amazon_nova-pro-v1:0,id69,1
amazon_nova-pro-v1:0,id70,0
amazon_nova-pro-v1:0,id71,0
amazon_nova-pro-v1:0,id72,1
amazon_nova-pro-v1:0,id73,0
amazon_nova-pro-v1:0,id74,0
amazon_nova-pro-v1:0,id75,1
amazon_nova-pro-v1:0,id76,1
amazon_nova-pro-v1:0,id77,1
amazon_nova-pro-v1:0,id78,1
amazon_nova-pro-v1:0,id79,1
amazon_nova-pro-v1:0,id80,1
amazon_nova-pro-v1:0,id81,1
amazon_nova-pro-v1:0,id82,0
amazon_nova-pro-v1:0,id83,1
amazon_nova-pro-v1:0,id84,1
amazon_nova-pro-v1:0,id85,0
amazon_nova-pro-v1:0,id86,1
amazon_nova-pro-v1:0,id87,1
amazon_nova-pro-v1:0,id88,0
amazon_nova-pro-v1:0,id89,1
amazon_nova-pro-v1:0,id90,1
amazon_nova-pro-v1:0,id91,1
amazon_nova-pro-v1:0,id92,1
amazon_nova-pro-v1:0,id93,0
amazon_nova-pro-v1:0,id94,0
amazon_nova-pro-v1:0,id95,0
amazon_nova-pro-v1:0,id96,1
amazon_nova-pro-v1:0,id97,1
amazon_nova-pro-v1:0,id98,0
amazon_nova-pro-v1:0,id99,0
amazon_nova-pro-v1:0,id100,1
amazon_nova-pro-v1:0,id101,1
amazon_nova-pro-v1:0,id102,0
amazon_nova-pro-v1:0,id103,1
amazon_nova-pro-v1:0,id104,1
amazon_nova-pro-v1:0,id105,0
amazon_nova-pro-v1:0,id106,1
amazon_nova-pro-v1:0,id107,1
amazon_nova-pro-v1:0,id108,1
amazon_nova-pro-v1:0,id109,1
amazon_nova-pro-v1:0,id110,0
amazon_nova-pro-v1:0,id111,0
amazon_nova-pro-v1:0,id112,1
anthropic_claude-3-5-sonnet-20240620,id5,1
anthropic_claude-3-5-sonnet-20240620,id6,0
anthropic_claude-3-5-sonnet-20240620,id7,1
anthropic_claude-3-5-sonnet-20240620,id8,0
anthropic_claude-3-5-sonnet-20240620,id9,0
anthropic_claude-3-5-sonnet-20240620,id10,1
anthropic_claude-3-5-sonnet-20240620,id11,1
anthropic_claude-3-5-sonnet-20240620,id12,1
anthropic_claude-3-5-sonnet-20240620,id13,1
anthropic_claude-3-5-sonnet-20240620,id14,1
anthropic_claude-3-5-sonnet-20240620,id15,0
anthropic_claude-3-5-sonnet-20240620,id16,0
anthropic_claude-3-5-sonnet-20240620,id17,0
anthropic_claude-3-5-sonnet-20240620,id18,1
anthropic_claude-3-5-sonnet-20240620,id19,1
anthropic_claude-3-5-sonnet-20240620,id20,1
anthropic_claude-3-5-sonnet-20240620,id21,0
anthropic_claude-3-5-sonnet-20240620,id22,0
anthropic_claude-3-5-sonnet-20240620,id23,1
anthropic_claude-3-5-sonnet-20240620,id24,0
anthropic_claude-3-5-sonnet-20240620,id25,0
anthropic_claude-3-5-sonnet-20240620,id26,0
anthropic_claude-3-5-sonnet-20240620,id27,0
anthropic_claude-3-5-sonnet-20240620,id28,0
anthropic_claude-3-5-sonnet-20240620,id29,1
anthropic_claude-3-5-sonnet-20240620,id30,1
anthropic_claude-3-5-sonnet-20240620,id31,0
anthropic_claude-3-5-sonnet-20240620,id32,1
anthropic_claude-3-5-sonnet-20240620,id33,1
anthropic_claude-3-5-sonnet-20240620,id34,0
anthropic_claude-3-5-sonnet-20240620,id35,0
anthropic_claude-3-5-sonnet-20240620,id36,0
anthropic_claude-3-5-sonnet-20240620,id37,1
anthropic_claude-3-5-sonnet-20240620,id38,0
anthropic_claude-3-5-sonnet-20240620,id39,0
anthropic_claude-3-5-sonnet-20240620,id40,1
anthropic_claude-3-5-sonnet-20240620,id41,1
anthropic_claude-3-5-sonnet-20240620,id42,1
anthropic_claude-3-5-sonnet-20240620,id43,1
anthropic_claude-3-5-sonnet-20240620,id44,0
anthropic_claude-3-5-sonnet-20240620,id45,1
anthropic_claude-3-5-sonnet-20240620,id46,0
anthropic_claude-3-5-sonnet-20240620,id47,1
anthropic_claude-3-5-sonnet-20240620,id48,0
anthropic_claude-3-5-sonnet-20240620,id49,1
anthropic_claude-3-5-sonnet-20240620,id50,1
anthropic_claude-3-5-sonnet-20240620,id51,0
anthropic_claude-3-5-sonnet-20240620,id52,1
anthropic_claude-3-5-sonnet-20240620,id53,1
anthropic_claude-3-5-sonnet-20240620,id54,0
anthropic_claude-3-5-sonnet-20240620,id55,1
anthropic_claude-3-5-sonnet-20240620,id56,0
anthropic_claude-3-5-sonnet-20240620,id57,1
anthropic_claude-3-5-sonnet-20240620,id58,0
anthropic_claude-3-5-sonnet-20240620,id59,1
anthropic_claude-3-5-sonnet-20240620,id60,0
anthropic_claude-3-5-sonnet-20240620,id61,1
anthropic_claude-3-5-sonnet-20240620,id62,1
anthropic_claude-3-5-sonnet-20240620,id63,1
anthropic_claude-3-5-sonnet-20240620,id64,1
anthropic_claude-3-5-sonnet-20240620,id65,0
anthropic_claude-3-5-sonnet-20240620,id66,1
anthropic_claude-3-5-sonnet-20240620,id67,0
anthropic_claude-3-5-sonnet-20240620,id68,1
anthropic_claude-3-5-sonnet-20240620,id69,1
anthropic_claude-3-5-sonnet-20240620,id70,1
anthropic_claude-3-5-sonnet-20240620,id71,1
anthropic_claude-3-5-sonnet-20240620,id72,1
anthropic_claude-3-5-sonnet-20240620,id73,0
anthropic_claude-3-5-sonnet-20240620,id74,0
anthropic_claude-3-5-sonnet-20240620,id75,0
anthropic_claude-3-5-sonnet-20240620,id76,1
anthropic_claude-3-5-sonnet-20240620,id77,1
anthropic_claude-3-5-sonnet-20240620,id78,1
anthropic_claude-3-5-sonnet-20240620,id79,1
anthropic_claude-3-5-sonnet-20240620,id80,1
anthropic_claude-3-5-sonnet-20240620,id81,1
anthropic_claude-3-5-sonnet-20240620,id82,0
anthropic_claude-3-5-sonnet-20240620,id83,1
anthropic_claude-3-5-sonnet-20240620,id84,1
anthropic_claude-3-5-sonnet-20240620,id85,0
anthropic_claude-3-5-sonnet-20240620,id86,1
anthropic_claude-3-5-sonnet-20240620,id87,1
anthropic_claude-3-5-sonnet-20240620,id88,1
anthropic_claude-3-5-sonnet-20240620,id89,1
anthropic_claude-3-5-sonnet-20240620,id90,1
anthropic_claude-3-5-sonnet-20240620,id91,1
anthropic_claude-3-5-sonnet-20240620,id92,1
anthropic_claude-3-5-sonnet-20240620,id93,0
anthropic_claude-3-5-sonnet-20240620,id94,0
anthropic_claude-3-5-sonnet-20240620,id95,0
anthropic_claude-3-5-sonnet-20240620,id96,0
anthropic_claude-3-5-sonnet-20240620,id97,1
anthropic_claude-3-5-sonnet-20240620,id98,0
anthropic_claude-3-5-sonnet-20240620,id99,0
anthropic_claude-3-5-sonnet-20240620,id100,1
anthropic_claude-3-5-sonnet-20240620,id101,1
anthropic_claude-3-5-sonnet-20240620,id102,0
anthropic_claude-3-5-sonnet-20240620,id103,1
anthropic_claude-3-5-sonnet-20240620,id104,1
anthropic_claude-3-5-sonnet-20240620,id105,0
anthropic_claude-3-5-sonnet-20240620,id106,1
anthropic_claude-3-5-sonnet-20240620,id107,1
anthropic_claude-3-5-sonnet-20240620,id108,1
anthropic_claude-3-5-sonnet-20240620,id109,1
anthropic_claude-3-5-sonnet-20240620,id110,1
anthropic_claude-3-5-sonnet-20240620,id111,0
anthropic_claude-3-5-sonnet-20240620,id112,0
anthropic_claude-3-5-sonnet-20241022,id5,1
anthropic_claude-3-5-sonnet-20241022,id6,0
anthropic_claude-3-5-sonnet-20241022,id7,1
anthropic_claude-3-5-sonnet-20241022,id8,0
anthropic_claude-3-5-sonnet-20241022,id9,0
anthropic_claude-3-5-sonnet-20241022,id10,1
anthropic_claude-3-5-sonnet-20241022,id11,1
anthropic_claude-3-5-sonnet-20241022,id12,1
anthropic_claude-3-5-sonnet-20241022,id13,1
anthropic_claude-3-5-sonnet-20241022,id14,1
anthropic_claude-3-5-sonnet-20241022,id15,0
anthropic_claude-3-5-sonnet-20241022,id16,1
anthropic_claude-3-5-sonnet-20241022,id17,0
anthropic_claude-3-5-sonnet-20241022,id18,1
anthropic_claude-3-5-sonnet-20241022,id19,1
anthropic_claude-3-5-sonnet-20241022,id20,1
anthropic_claude-3-5-sonnet-20241022,id21,0
anthropic_claude-3-5-sonnet-20241022,id22,0
anthropic_claude-3-5-sonnet-20241022,id23,1
anthropic_claude-3-5-sonnet-20241022,id24,0
anthropic_claude-3-5-sonnet-20241022,id25,0
anthropic_claude-3-5-sonnet-20241022,id26,0
anthropic_claude-3-5-sonnet-20241022,id27,0
anthropic_claude-3-5-sonnet-20241022,id28,0
anthropic_claude-3-5-sonnet-20241022,id29,1
anthropic_claude-3-5-sonnet-20241022,id30,0
anthropic_claude-3-5-sonnet-20241022,id31,0
anthropic_claude-3-5-sonnet-20241022,id32,1
anthropic_claude-3-5-sonnet-20241022,id33,1
anthropic_claude-3-5-sonnet-20241022,id34,0
anthropic_claude-3-5-sonnet-20241022,id35,0
anthropic_claude-3-5-sonnet-20241022,id36,0
anthropic_claude-3-5-sonnet-20241022,id37,1
anthropic_claude-3-5-sonnet-20241022,id38,0
anthropic_claude-3-5-sonnet-20241022,id39,0
anthropic_claude-3-5-sonnet-20241022,id40,1
anthropic_claude-3-5-sonnet-20241022,id41,1
anthropic_claude-3-5-sonnet-20241022,id42,1
anthropic_claude-3-5-sonnet-20241022,id43,1
anthropic_claude-3-5-sonnet-20241022,id44,0
anthropic_claude-3-5-sonnet-20241022,id45,1
anthropic_claude-3-5-sonnet-20241022,id46,1
anthropic_claude-3-5-sonnet-20241022,id47,1
anthropic_claude-3-5-sonnet-20241022,id48,0
anthropic_claude-3-5-sonnet-20241022,id49,1
anthropic_claude-3-5-sonnet-20241022,id50,1
anthropic_claude-3-5-sonnet-20241022,id51,1
anthropic_claude-3-5-sonnet-20241022,id52,1
anthropic_claude-3-5-sonnet-20241022,id53,1
anthropic_claude-3-5-sonnet-20241022,id54,0
anthropic_claude-3-5-sonnet-20241022,id55,1
anthropic_claude-3-5-sonnet-20241022,id56,0
anthropic_claude-3-5-sonnet-20241022,id57,1
anthropic_claude-3-5-sonnet-20241022,id58,0
anthropic_claude-3-5-sonnet-20241022,id59,1
anthropic_claude-3-5-sonnet-20241022,id60,0
anthropic_claude-3-5-sonnet-20241022,id61,1
anthropic_claude-3-5-sonnet-20241022,id62,1
anthropic_claude-3-5-sonnet-20241022,id63,1
anthropic_claude-3-5-sonnet-20241022,id64,1
anthropic_claude-3-5-sonnet-20241022,id65,0
anthropic_claude-3-5-sonnet-20241022,id66,1
anthropic_claude-3-5-sonnet-20241022,id67,0
anthropic_claude-3-5-sonnet-20241022,id68,1
anthropic_claude-3-5-sonnet-20241022,id69,1
anthropic_claude-3-5-sonnet-20241022,id70,1
anthropic_claude-3-5-sonnet-20241022,id71,1
anthropic_claude-3-5-sonnet-20241022,id72,1
anthropic_claude-3-5-sonnet-20241022,id73,0
anthropic_claude-3-5-sonnet-20241022,id74,1
anthropic_claude-3-5-sonnet-20241022,id75,0
anthropic_claude-3-5-sonnet-20241022,id76,1
anthropic_claude-3-5-sonnet-20241022,id77,1
anthropic_claude-3-5-sonnet-20241022,id78,1
anthropic_claude-3-5-sonnet-20241022,id79,1
anthropic_claude-3-5-sonnet-20241022,id80,1
anthropic_claude-3-5-sonnet-20241022,id81,1
anthropic_claude-3-5-sonnet-20241022,id82,0
anthropic_claude-3-5-sonnet-20241022,id83,1
anthropic_claude-3-5-sonnet-20241022,id84,1
anthropic_claude-3-5-sonnet-20241022,id85,0
anthropic_claude-3-5-sonnet-20241022,id86,1
anthropic_claude-3-5-sonnet-20241022,id87,1
anthropic_claude-3-5-sonnet-20241022,id88,1
anthropic_claude-3-5-sonnet-20241022,id89,1
anthropic_claude-3-5-sonnet-20241022,id90,1
anthropic_claude-3-5-sonnet-20241022,id91,1
anthropic_claude-3-5-sonnet-20241022,id92,1
anthropic_claude-3-5-sonnet-20241022,id93,0
anthropic_claude-3-5-sonnet-20241022,id94,0
anthropic_claude-3-5-sonnet-20241022,id95,0
anthropic_claude-3-5-sonnet-20241022,id96,1
anthropic_claude-3-5-sonnet-20241022,id97,1
anthropic_claude-3-5-sonnet-20241022,id98,0
anthropic_claude-3-5-sonnet-20241022,id99,0
anthropic_claude-3-5-sonnet-20241022,id100,1
anthropic_claude-3-5-sonnet-20241022,id101,1
anthropic_claude-3-5-sonnet-20241022,id102,0
anthropic_claude-3-5-sonnet-20241022,id103,1
anthropic_claude-3-5-sonnet-20241022,id104,1
anthropic_claude-3-5-sonnet-20241022,id105,0
