trial,item,correct
amazon_nova-pro-v1:0,id104,1
amazon_nova-pro-v1:0,id105,1
amazon_nova-pro-v1:0,id106,0
amazon_nova-pro-v1:0,id107,0
amazon_nova-pro-v1:0,id108,1
amazon_nova-pro-v1:0,id109,0
amazon_nova-pro-v1:0,id110,1
amazon_nova-pro-v1:0,id111,0
amazon_nova-pro-v1:0,id112,1
amazon_nova-pro-v1:0,id113,1
amazon_nova-pro-v1:0,id114,0
amazon_nova-pro-v1:0,id115,1
anthropic_claude-3-5-sonnet-20240620,id5,1
anthropic_claude-3-5-sonnet-20240620,id6,0
anthropic_claude-3-5-sonnet-20240620,id7,1
anthropic_claude-3-5-sonnet-20240620,id8,0
anthropic_claude-3-5-sonnet-20240620,id9,1
anthropic_claude-3-5-sonnet-20240620,id10,1
anthropic_claude-3-5-sonnet-20240620,id11,0
anthropic_claude-3-5-sonnet-20240620,id12,1
anthropic_claude-3-5-sonnet-20240620,id13,1
anthropic_claude-3-5-sonnet-20240620,id14,0
anthropic_claude-3-5-sonnet-20240620,id15,0
anthropic_claude-3-5-sonnet-20240620,id16,1
anthropic_claude-3-5-sonnet-20240620,id17,1
anthropic_claude-3-5-sonnet-20240620,id18,1
anthropic_claude-3-5-sonnet-20240620,id19,0
anthropic_claude-3-5-sonnet-20240620,id20,1
anthropic_claude-3-5-sonnet-20240620,id21,0
anthropic_claude-3-5-sonnet-20240620,id22,1
anthropic_claude-3-5-sonnet-20240620,id23,0
anthropic_claude-3-5-sonnet-20240620,id24,1
anthropic_claude-3-5-sonnet-20240620,id25,0
anthropic_claude-3-5-sonnet-20240620,id26,0
anthropic_claude-3-5-sonnet-20240620,id27,1
anthropic_claude-3-5-sonnet-20240620,id28,0
anthropic_claude-3-5-sonnet-20240620,id29,0
anthropic_claude-3-5-sonnet-20240620,id30,1
anthropic_claude-3-5-sonnet-20240620,id31,0
anthropic_claude-3-5-sonnet-20240620,id32,1
anthropic_claude-3-5-sonnet-20240620,id33,1
anthropic_claude-3-5-sonnet-20240620,id34,1
anthropic_claude-3-5-sonnet-20240620,id35,1
anthropic_claude-3-5-sonnet-20240620,id36,1
anthropic_claude-3-5-sonnet-20240620,id37,0
anthropic_claude-3-5-sonnet-20240620,id38,1
anthropic_claude-3-5-sonnet-20240620,id39,1
anthropic_claude-3-5-sonnet-20240620,id40,0
anthropic_claude-3-5-sonnet-20240620,id41,1
anthropic_claude-3-5-sonnet-20240620,id42,1
anthropic_claude-3-5-sonnet-20240620,id43,1
anthropic_claude-3-5-sonnet-20240620,id44,1
anthropic_claude-3-5-sonnet-20240620,id45,1
anthropic_claude-3-5-sonnet-20240620,id46,0
anthropic_claude-3-5-sonnet-20240620,id47,1
anthropic_claude-3-5-sonnet-20240620,id48,1
anthropic_claude-3-5-sonnet-20240620,id49,1
anthropic_claude-3-5-sonnet-20240620,id50,1
anthropic_claude-3-5-sonnet-20240620,id51,1
anthropic_claude-3-5-sonnet-20240620,id52,1
anthropic_claude-3-5-sonnet-20240620,id53,1
anthropic_claude-3-5-sonnet-20240620,id54,1
anthropic_claude-3-5-sonnet-20240620,id55,1
anthropic_claude-3-5-sonnet-20240620,id56,1
anthropic_claude-3-5-sonnet-20240620,id57,0
anthropic_claude-3-5-sonnet-20240620,id58,1
anthropic_claude-3-5-sonnet-20240620,id59,1
anthropic_claude-3-5-sonnet-20240620,id60,1
anthropic_claude-3-5-sonnet-20240620,id61,0
anthropic_claude-3-5-sonnet-20240620,id62,1
anthropic_claude-3-5-sonnet-20240620,id63,1
anthropic_claude-3-5-sonnet-20240620,id64,1
anthropic_claude-3-5-sonnet-20240620,id65,1
anthropic_claude-3-5-sonnet-20240620,id66,1
anthropic_claude-3-5-sonnet-20240620,id67,0
anthropic_claude-3-5-sonnet-20240620,id68,1
anthropic_claude-3-5-sonnet-20240620,id69,0
anthropic_claude-3-5-sonnet-20240620,id70,1
anthropic_claude-3-5-sonnet-20240620,id71,1
anthropic_claude-3-5-sonnet-20240620,id72,0
anthropic_claude-3-5-sonnet-20240620,id73,1
anthropic_claude-3-5-sonnet-20240620,id74,1
anthropic_claude-3-5-sonnet-20240620,id75,1
anthropic_claude-3-5-sonnet-20240620,id76,1
anthropic_claude-3-5-sonnet-20240620,id77,1
anthropic_claude-3-5-sonnet-20240620,id78,0
anthropic_claude-3-5-sonnet-20240620,id79,0
anthropic_claude-3-5-sonnet-20240620,id80,1
anthropic_claude-3-5-sonnet-20240620,id81,1
anthropic_claude-3-5-sonnet-20240620,id82,1
anthropic_claude-3-5-sonnet-20240620,id83,1
anthropic_claude-3-5-sonnet-20240620,id84,1
anthropic_claude-3-5-sonnet-20240620,id85,1
anthropic_claude-3-5-sonnet-20240620,id86,0
anthropic_claude-3-5-sonnet-20240620,id87,1
anthropic_claude-3-5-sonnet-20240620,id88,0
anthropic_claude-3-5-sonnet-20240620,id89,1
anthropic_claude-3-5-sonnet-20240620,id90,1
anthropic_claude-3-5-sonnet-20240620,id91,1
anthropic_claude-3-5-sonnet-20240620,id92,1
anthropic_claude-3-5-sonnet-20240620,id93,1
anthropic_claude-3-5-sonnet-20240620,id94,1
anthropic_claude-3-5-sonnet-20240620,id95,1
anthropic_claude-3-5-sonnet-20240620,id96,1
anthropic_claude-3-5-sonnet-20240620,id97,1
anthropic_claude-3-5-sonnet-20240620,id98,1
anthropic_claude-3-5-sonnet-20240620,id99,1
anthropic_claude-3-5-sonnet-20240620,id100,0
anthropic_claude-3-5-sonnet-20240620,id101,0
anthropic_claude-3-5-sonnet-20240620,id102,1
anthropic_claude-3-5-sonnet-20240620,id103,1
anthropic_claude-3-5-sonnet-20240620,id104,1
anthropic_claude-3-5-sonnet-20240620,id105,1
anthropic_claude-3-5-sonnet-20240620,id106,0
anthropic_claude-3-5-sonnet-20240620,id107,1
anthropic_claude-3-5-sonnet-20240620,id108,1
anthropic_claude-3-5-sonnet-20240620,id109,1
anthropic_claude-3-5-sonnet-20240620,id110,1
anthropic_claude-3-5-sonnet-20240620,id111,1
anthropic_claude-3-5-sonnet-20240620,id112,0
anthropic_claude-3-5-sonnet-20240620,id113,1
anthropic_claude-3-5-sonnet-20240620,id114,0
anthropic_claude-3-5-sonnet-20240620,id115,1
anthropic_claude-3-5-sonnet-20241022,id5,1
anthropic_claude-3-5-sonnet-20241022,id6,0
anthropic_claude-3-5-sonnet-20241022,id7,1
anthropic_claude-3-5-sonnet-20241022,id8,0
anthropic_claude-3-5-sonnet-20241022,id9,1
anthropic_claude-3-5-sonnet-20241022,id10,1
anthropic_claude-3-5-sonnet-20241022,id11,0
anthropic_claude-3-5-sonnet-20241022,id12,0
anthropic_claude-3-5-sonnet-20241022,id13,1
anthropic_claude-3-5-sonnet-20241022,id14,0
anthropic_claude-3-5-sonnet-20241022,id15,0
anthropic_claude-3-5-sonnet-20241022,id16,1
anthropic_claude-3-5-sonnet-20241022,id17,1
anthropic_claude-3-5-sonnet-20241022,id18,0
anthropic_claude-3-5-sonnet-20241022,id19,0
anthropic_claude-3-5-sonnet-20241022,id20,1
anthropic_claude-3-5-sonnet-20241022,id21,0
anthropic_claude-3-5-sonnet-20241022,id22,1
anthropic_claude-3-5-sonnet-20241022,id23,0
anthropic_claude-3-5-sonnet-20241022,id24,1
anthropic_claude-3-5-sonnet-20241022,id25,0
anthropic_claude-3-5-sonnet-20241022,id26,0
anthropic_claude-3-5-sonnet-20241022,id27,1
anthropic_claude-3-5-sonnet-20241022,id28,0
anthropic_claude-3-5-sonnet-20241022,id29,0
anthropic_claude-3-5-sonnet-20241022,id30,1
anthropic_claude-3-5-sonnet-20241022,id31,1
anthropic_claude-3-5-sonnet-20241022,id32,1
anthropic_claude-3-5-sonnet-20241022,id33,1
anthropic_claude-3-5-sonnet-20241022,id34,1
anthropic_claude-3-5-sonnet-20241022,id35,1
anthropic_claude-3-5-sonnet-20241022,id36,1
anthropic_claude-3-5-sonnet-20241022,id37,1
anthropic_claude-3-5-sonnet-20241022,id38,1
anthropic_claude-3-5-sonnet-20241022,id39,1
anthropic_claude-3-5-sonnet-20241022,id40,0
anthropic_claude-3-5-sonnet-20241022,id41,1
anthropic_claude-3-5-sonnet-20241022,id42,1
anthropic_claude-3-5-sonnet-20241022,id43,1
anthropic_claude-3-5-sonnet-20241022,id44,1
anthropic_claude-3-5-sonnet-20241022,id45,1
anthropic_claude-3-5-sonnet-20241022,id46,1
anthropic_claude-3-5-sonnet-20241022,id47,1
anthropic_claude-3-5-sonnet-20241022,id48,1
anthropic_claude-3-5-sonnet-20241022,id49,1
anthropic_claude-3-5-sonnet-20241022,id50,1
anthropic_claude-3-5-sonnet-20241022,id51,1
anthropic_claude-3-5-sonnet-20241022,id52,1
anthropic_claude-3-5-sonnet-20241022,id53,1
anthropic_claude-3-5-sonnet-20241022,id54,1
anthropic_claude-3-5-sonnet-20241022,id55,1
anthropic_claude-3-5-sonnet-20241022,id56,1
anthropic_claude-3-5-sonnet-20241022,id57,0
anthropic_claude-3-5-sonnet-20241022,id58,1
anthropic_claude-3-5-sonnet-20241022,id59,1
anthropic_claude-3-5-sonnet-20241022,id60,1
anthropic_claude-3-5-sonnet-20241022,id61,0
anthropic_claude-3-5-sonnet-20241022,id62,1
anthropic_claude-3-5-sonnet-20241022,id63,1
anthropic_claude-3-5-sonnet-20241022,id64,1
anthropic_claude-3-5-sonnet-20241022,id65,1
anthropic_claude-3-5-sonnet-20241022,id66,1
anthropic_claude-3-5-sonnet-20241022,id67,0
anthropic_claude-3-5-sonnet-20241022,id68,1
anthropic_claude-3-5-sonnet-20241022,id69,0
anthropic_claude-3-5-sonnet-20241022,id70,1
anthropic_claude-3-5-sonnet-20241022,id71,1
anthropic_claude-3-5-sonnet-20241022,id72,0
anthropic_claude-3-5-sonnet-20241022,id73,1
anthropic_claude-3-5-sonnet-20241022,id74,1
anthropic_claude-3-5-sonnet-20241022,id75,1
anthropic_claude-3-5-sonnet-20241022,id76,1
anthropic_claude-3-5-sonnet-20241022,id77,1
anthropic_claude-3-5-sonnet-20241022,id78,0
anthropic_claude-3-5-sonnet-20241022,id79,0
anthropic_claude-3-5-sonnet-20241022,id80,1
anthropic_claude-3-5-sonnet-20241022,id81,1
anthropic_claude-3-5-sonnet-20241022,id82,1
anthropic_claude-3-5-sonnet-20241022,id83,1
anthropic_claude-3-5-sonnet-20241022,id84,1
anthropic_claude-3-5-sonnet-20241022,id85,1
anthropic_claude-3-5-sonnet-20241022,id86,1
anthropic_claude-3-5-sonnet-20241022,id87,1
anthropic_claude-3-5-sonnet-20241022,id88,0
anthropic_claude-3-5-sonnet-20241022,id89,1
anthropic_claude-3-5-sonnet-20241022,id90,0
anthropic_claude-3-5-sonnet-20241022,id91,1
anthropic_claude-3-5-sonnet-20241022,id92,1
anthropic_claude-3-5-sonnet-20241022,id93,1
anthropic_claude-3-5-sonnet-20241022,id94,1
anthropic_claude-3-5-sonnet-20241022,id95,1
anthropic_claude-3-5-sonnet-20241022,id96,1
anthropic_claude-3-5-sonnet-20241022,id97,1
anthropic_claude-3-5-sonnet-20241022,id98,1
anthropic_claude-3-5-sonnet-20241022,id99,1
anthropic_claude-3-5-sonnet-20241022,id100,1
anthropic_claude-3-5-sonnet-20241022,id101,0
anthropic_claude-3-5-sonnet-20241022,id102,1
anthropic_claude-3-5-sonnet-20241022,id103,1
anthropic_claude-3-5-sonnet-20241022,id104,1
anthropic_claude-3-5-sonnet-20241022,id105,1
anthropic_claude-3-5-sonnet-20241022,id106,1
anthropic_claude-3-5-sonnet-20241022,id107,1
anthropic_claude-3-5-sonnet-20241022,id108,0
anthropic_claude-3-5-sonnet-20241022,id109,1
anthropic_claude-3-5-sonnet-20241022,id110,1
anthropic_claude-3-5-sonnet-20241022,id111,0
anthropic_claude-3-5-sonnet-20241022,id112,1
anthropic_claude-3-5-sonnet-20241022,id113,1
anthropic_claude-3-5-sonnet-20241022,id114,0
anthropic_claude-3-5-sonnet-20241022,id115,1
anthropic_claude-3-opus-20240229,id5,0
anthropic_claude-3-opus-20240229,id6,0
anthropic_claude-3-opus-20240229,id7,1
anthropic_claude-3-opus-20240229,id8,0
anthropic_claude-3-opus-20240229,id9,1
anthropic_claude-3-opus-20240229,id10,0
anthropic_claude-3-opus-20240229,id11,0
anthropic_claude-3-opus-20240229,id12,0
anthropic_claude-3-opus-20240229,id13,0
anthropic_claude-3-opus-20240229,id14,0
anthropic_claude-3-opus-20240229,id15,0
anthropic_claude-3-opus-20240229,id16,1
anthropic_claude-3-opus-20240229,id17,1
anthropic_claude-3-opus-20240229,id18,1
anthropic_claude-3-opus-20240229,id19,0
anthropic_claude-3-opus-20240229,id20,1
anthropic_claude-3-opus-20240229,id21,1
anthropic_claude-3-opus-20240229,id22,1
anthropic_claude-3-opus-20240229,id23,0
anthropic_claude-3-opus-20240229,id24,1
anthropic_claude-3-opus-20240229,id25,0
anthropic_claude-3-opus-20240229,id26,0
anthropic_claude-3-opus-20240229,id27,1
anthropic_claude-3-opus-20240229,id28,0
anthropic_claude-3-opus-20240229,id29,1
anthropic_claude-3-opus-20240229,id30,1
anthropic_claude-3-opus-20240229,id31,0
anthropic_claude-3-opus-20240229,id32,0
anthropic_claude-3-opus-20240229,id33,0
anthropic_claude-3-opus-20240229,id34,1
anthropic_claude-3-opus-20240229,id35,1
anthropic_claude-3-opus-20240229,id36,1
anthropic_claude-3-opus-20240229,id37,1
anthropic_claude-3-opus-20240229,id38,1
anthropic_claude-3-opus-20240229,id39,1
anthropic_claude-3-opus-20240229,id40,0
anthropic_claude-3-opus-20240229,id41,1
anthropic_claude-3-opus-20240229,id42,1
anthropic_claude-3-opus-20240229,id43,0
anthropic_claude-3-opus-20240229,id44,0
anthropic_claude-3-opus-20240229,id45,1
anthropic_claude-3-opus-20240229,id46,0
anthropic_claude-3-opus-20240229,id47,1
anthropic_claude-3-opus-20240229,id48,1
anthropic_claude-3-opus-20240229,id49,1
anthropic_claude-3-opus-20240229,id50,1
anthropic_claude-3-opus-20240229,id51,1
anthropic_claude-3-opus-20240229,id52,1
anthropic_claude-3-opus-20240229,id53,0
anthropic_claude-3-opus-20240229,id54,1
anthropic_claude-3-opus-20240229,id55,1
anthropic_claude-3-opus-20240229,id56,1
anthropic_claude-3-opus-20240229,id57,0
anthropic_claude-3-opus-20240229,id58,1
anthropic_claude-3-opus-20240229,id59,1
anthropic_claude-3-opus-20240229,id60,1
anthropic_claude-3-opus-20240229,id61,0
anthropic_claude-3-opus-20240229,id62,0
anthropic_claude-3-opus-20240229,id63,1
anthropic_claude-3-opus-20240229,id64,1
anthropic_claude-3-opus-20240229,id65,0
anthropic_claude-3-opus-20240229,id66,1
anthropic_claude-3-opus-20240229,id67,1
anthropic_claude-3-opus-20240229,id68,1
anthropic_claude-3-opus-20240229,id69,0
anthropic_claude-3-opus-20240229,id70,1
anthropic_claude-3-opus-20240229,id71,1
anthropic_claude-3-opus-20240229,id72,1
anthropic_claude-3-opus-20240229,id73,1
anthropic_claude-3-opus-20240229,id74,1
anthropic_claude-3-opus-20240229,id75,1
anthropic_claude-3-opus-20240229,id76,0
anthropic_claude-3-opus-20240229,id77,1
anthropic_claude-3-opus-20240229,id78,0
anthropic_claude-3-opus-20240229,id79,0
anthropic_claude-3-opus-20240229,id80,1
anthropic_claude-3-opus-20240229,id81,1
anthropic_claude-3-opus-20240229,id82,1
anthropic_claude-3-opus-20240229,id83,1
anthropic_claude-3-opus-20240229,id84,1
anthropic_claude-3-opus-20240229,id85,1
anthropic_claude-3-opus-20240229,id86,0
anthropic_claude-3-opus-20240229,id87,0
anthropic_claude-3-opus-20240229,id88,0
anthropic_claude-3-opus-20240229,id89,1
anthropic_claude-3-opus-20240229,id90,0
anthropic_claude-3-opus-20240229,id91,0
anthropic_claude-3-opus-20240229,id92,0
anthropic_claude-3-opus-20240229,id93,1
anthropic_claude-3-opus-20240229,id94,0
anthropic_claude-3-opus-20240229,id95,0
anthropic_claude-3-opus-20240229,id96,0
anthropic_claude-3-opus-20240229,id97,1
anthropic_claude-3-opus-20240229,id98,1
anthropic_claude-3-opus-20240229,id99,1
anthropic_claude-3-opus-20240229,id100,0
anthropic_claude-3-opus-20240229,id101,0
anthropic_claude-3-opus-20240229,id102,1
anthropic_claude-3-opus-20240229,id103,1
anthropic_claude-3-opus-20240229,id104,1
anthropic_claude-3-opus-20240229,id105,1
anthropic_claude-3-opus-20240229,id106,0
anthropic_claude-3-opus-20240229,id107,1
anthropic_claude-3-opus-20240229,id108,0
anthropic_claude-3-opus-20240229,id109,1
anthropic_claude-3-opus-20240229,id110,1
anthropic_claude-3-opus-20240229,id111,1
anthropic_claude-3-opus-20240229,id112,0
anthropic_claude-3-opus-20240229,id113,1
anthropic_claude-3-opus-20240229,id114,0
anthropic_claude-3-opus-20240229,id115,1
deepseek-ai_deepseek-v3,id5,1
deepseek-ai_deepseek-v3,id6,1
deepseek-ai_deepseek-v3,id7,1
deepseek-ai_deepseek-v3,id8,1
deepseek-ai_deepseek-v3,id9,1
deepseek-ai_deepseek-v3,id10,1
deepseek-ai_deepseek-v3,id11,1
deepseek-ai_deepseek-v3,id12,0
deepseek-ai_deepseek-v3,id13,1
deepseek-ai_deepseek-v3,id14,0
deepseek-ai_deepseek-v3,id15,0
deepseek-ai_deepseek-v3,id16,1
deepseek-ai_deepseek-v3,id17,1
deepseek-ai_deepseek-v3,id18,1
deepseek-ai_deepseek-v3,id19,1
deepseek-ai_deepseek-v3,id20,0
deepseek-ai_deepseek-v3,id21,1
deepseek-ai_deepseek-v3,id22,1
deepseek-ai_deepseek-v3,id23,0
deepseek-ai_deepseek-v3,id24,1
deepseek-ai_deepseek-v3,id25,1
deepseek-ai_deepseek-v3,id26,1
deepseek-ai_deepseek-v3,id27,1
deepseek-ai_deepseek-v3,id28,1
deepseek-ai_deepseek-v3,id29,0
deepseek-ai_deepseek-v3,id30,1
deepseek-ai_deepseek-v3,id31,1
deepseek-ai_deepseek-v3,id32,1
deepseek-ai_deepseek-v3,id33,1
deepseek-ai_deepseek-v3,id34,1
deepseek-ai_deepseek-v3,id35,1
deepseek-ai_deepseek-v3,id36,1
deepseek-ai_deepseek-v3,id37,1
deepseek-ai_deepseek-v3,id38,1
deepseek-ai_deepseek-v3,id39,1
deepseek-ai_deepseek-v3,id40,0
deepseek-ai_deepseek-v3,id41,1
deepseek-ai_deepseek-v3,id42,1
deepseek-ai_deepseek-v3,id43,1
deepseek-ai_deepseek-v3,id44,1
deepseek-ai_deepseek-v3,id45,1
deepseek-ai_deepseek-v3,id46,1
deepseek-ai_deepseek-v3,id47,1
deepseek-ai_deepseek-v3,id48,1
deepseek-ai_deepseek-v3,id49,1
deepseek-ai_deepseek-v3,id50,0
deepseek-ai_deepseek-v3,id51,1
deepseek-ai_deepseek-v3,id52,1
deepseek-ai_deepseek-v3,id53,1
deepseek-ai_deepseek-v3,id54,1
deepseek-ai_deepseek-v3,id55,1
deepseek-ai_deepseek-v3,id56,1
deepseek-ai_deepseek-v3,id57,1
deepseek-ai_deepseek-v3,id58,1
deepseek-ai_deepseek-v3,id59,1
deepseek-ai_deepseek-v3,id60,1
deepseek-ai_deepseek-v3,id61,1
deepseek-ai_deepseek-v3,id62,1
deepseek-ai_deepseek-v3,id63,1
deepseek-ai_deepseek-v3,id64,1
deepseek-ai_deepseek-v3,id65,1
deepseek-ai_deepseek-v3,id66,1
deepseek-ai_deepseek-v3,id67,1
deepseek-ai_deepseek-v3,id68,1
deepseek-ai_deepseek-v3,id69,1
deepseek-ai_deepseek-v3,id70,1
deepseek-ai_deepseek-v3,id71,1
deepseek-ai_deepseek-v3,id72,1
deepseek-ai_deepseek-v3,id73,1
deepseek-ai_deepseek-v3,id74,1
deepseek-ai_deepseek-v3,id75,1
deepseek-ai_deepseek-v3,id76,1
deepseek-ai_deepseek-v3,id77,0
